Date;booking-luxury-b2b_reservations_kpi;booking-luxury-b2b_reservations_id;booking-luxury-b2b_trev_net;booking-luxury-b2b_trev_gross;booking-luxury-b2c_reservations_kpi;booking-luxury-b2c_reservations_id;booking-luxury-b2c_trev_net;booking-luxury-b2c_trev_gross;booking-rest-b2b_reservations_kpi;booking-rest-b2b_reservations_id;booking-rest-b2b_trev_net;booking-rest-b2b_trev_gross;booking-rest-b2c_reservations_kpi;booking-rest-b2c_reservations_id;booking-rest-b2c_trev_net;booking-rest-b2c_trev_gross;dir_web-luxury-b2b_reservations_kpi;dir_web-luxury-b2b_reservations_id;dir_web-luxury-b2b_trev_net;dir_web-luxury-b2b_trev_gross;dir_web-luxury-b2c_reservations_kpi;dir_web-luxury-b2c_reservations_id;dir_web-luxury-b2c_trev_net;dir_web-luxury-b2c_trev_gross;dir_web-rest-b2b_reservations_kpi;dir_web-rest-b2b_reservations_id;dir_web-rest-b2b_trev_net;dir_web-rest-b2b_trev_gross;dir_web-rest-b2c_reservations_kpi;dir_web-rest-b2c_reservations_id;dir_web-rest-b2c_trev_net;dir_web-rest-b2c_trev_gross;resto_otas-luxury-b2b_reservations_kpi;resto_otas-luxury-b2b_reservations_id;resto_otas-luxury-b2b_trev_net;resto_otas-luxury-b2b_trev_gross;resto_otas-luxury-b2c_reservations_kpi;resto_otas-luxury-b2c_reservations_id;resto_otas-luxury-b2c_trev_net;resto_otas-luxury-b2c_trev_gross;resto_otas-rest-b2b_reservations_kpi;resto_otas-rest-b2b_reservations_id;resto_otas-rest-b2b_trev_net;resto_otas-rest-b2b_trev_gross;resto_otas-rest-b2c_reservations_kpi;resto_otas-rest-b2c_reservations_id;resto_otas-rest-b2c_trev_net;resto_otas-rest-b2c_trev_gross
2022-08-15;;;;;70.0;70;36300.109592281;43000.566993869;1.9047619047619044;2.0;127.21629699999993;152.673394;5429.616666666667;5438;599282.028789386;714517.111705709;2.0;2.0;552.480799;552.480799;42.66666666666666;43;27153.828484;27153.828484;413.37447786132;425;92575.891035204;95584.881969204;3971.6666666666665;3978;733275.802281888;735022.683555733;;;;;8.0;8;4111.288818199;4528.153845199;28.0;28;1922.611278635;2242.879332635;1171.1666666666667;1172;151785.508923721;174352.938368581
2022-08-22;;;;;61.0;61;15610.628667853;18515.773348989;;;;;5546.566666666667;5555;596728.788149007;712161.64738912;;;;;50.0;50;27807.381784;27807.381784;594.2380952380952;604;114135.894483879;116917.918382424;3926.0527472527474;3935;692773.931384592;694456.650404085;3.0;3.0;406.940796;483.527991;8.0;8;2473.372980846;2885.874656291;51.5;53;7527.25083;8800.189466;1389.1666666666667;1390;162819.371204028;187932.672511868
2022-08-29;;;;;53.0;53;19918.519989098;23681.156849335;4.0;4.0;549.410515;638.528179;4987.030827067669;4994;587367.768126391;701283.903454072;1.0;1.0;1661.834856;1661.834856;42.42857142857143;43;27608.685516;27751.426644;842.0507936507936;854;180860.932186107;188524.225799866;4344.847222222222;4363;833804.419272831;837258.933752078;;;;;16.0;16;10197.700910146;11546.983691097;93.0;93;10972.60602;13020.293425;1439.0;1439;177532.312801008;205091.458106339
2022-09-05;;;;;42.0;42;13298.961966131;15581.331867117;4.25;5.0;1565.213729164;1629.958449403;4976.98216374269;4990;593516.908853873;707543.341382202;4.5;5.0;2066.261732;2172.211265;35.0;35;25400.303832;26394.621999;987.05;1010;186109.931627021;194329.840497386;4560.021428571428;4568;857406.196341305;859653.771170324;1.0;1.0;1001.547024;1198.452821;7.0;7;3824.296295;4282.024689;133.2;134;15657.944581579;18403.990570579;1408.2;1409;201704.534666984;232174.786810695
2022-09-12;;;;;32.0;32;10204.909477;11982.593926;8.5;9.0;594.426138338;664.918696338;5027.402380952381;5037;619373.584019482;739787.481035216;6.499999999999998;9.0;11023.510704;11102.03579;27.0;27;13717.725825;13717.725825;1057.3964285714285;1073;215531.711566589;225333.789650913;4333.61507936508;4345;798731.394095733;801664.218036157;;;;;12.0;12;3230.197201;3486.757713;108.33333333333331;109;17877.675814169;20989.040557005;1309.375;1315;186808.413991439;215793.24718809
2022-09-19;;;;;38.66666666666666;39;10747.422875552;12668.05000315;6.999999999999999;7.0;3019.342083;3066.57998;5271.400793650793;5280;637547.955601982;762031.72357276;3.499999999999999;5.0;1586.889397;1586.889397;41.0;41;18372.768416;18372.768416;1105.1861904761904;1134;285589.449535325;294860.036088564;4221.106060606061;4233;828461.1857918031;831152.118563803;;;;;7.0;7;4740.81633;5145.894177;111.125;112;17383.22406767;20563.266663918;1287.7333333333331;1291;189584.555815717;219495.631354329
2022-09-26;;;;;28.57142857142857;29;6256.918249818;7414.433890818;8.0;8.0;1149.083991222;1198.083981222;5069.070634920635;5077;609193.406756475;728236.972026985;5.499999999999999;7.0;1907.998584;1907.998584;30.0;30;7848.80229;7848.80229;1086.3144078144078;1109;205877.789857853;217436.891978075;4048.8;4056;731158.051832083;733153.54361814;;;;;5.0;5;5174.886372;6014.7326330000005;85.2;86;9072.254727958;10572.579495958;1317.9277777777777;1322;207211.539956009;238114.153628419
2022-10-03;;;;;33.666666666666664;34;9573.486323;11291.538576;9.0;9.0;1278.868153;1346.0354430000002;4946.611842105263;4952;629099.018799732;751611.57974641;1.0;1.0;244.859741;244.859741;35.44444444444444;36;18949.324098;18949.324098;1003.1761904761904;1019;210400.652924108;217805.875820967;4231.703246753246;4247;850181.355796088;853265.591665605;2.0;2.0;515.191094;607.898142;13.0;13;6577.505739819;7389.28764104;81.0;81;11797.986311588;13867.119773588;1317.8333333333333;1319;215864.882888004;248831.450248421
2022-10-10;1.0;1.0;1552.5132979999998;1855.963298;52.0;52;16400.914467;19278.193099;20.266666666666666;21.0;1295.997154971;1393.880782826;5976.704273504273;5989;744637.669092798;889535.123555819;2.5;3.0;1511.4296370000002;1511.4296370000002;38.0;38;18913.686973;19141.531005;927.8666666666668;944;187598.373181372;193219.47717221;4606.05;4611;904442.88003335;906557.40445935;1.0;1.0;294.115194;322.395381;14.0;14;4970.011179579;5715.274965694;103.64285714285714;104;16998.7807687;19548.086755689;1616.0833333333333;1618;242335.056299188;280196.612561783
2022-10-17;;;;;40.0;40;6298.530545678;7386.72460901;18.0;18.0;1757.717987096;1913.497752276;5596.566666666667;5602;685170.008549887;818806.970317578;1.833333333333333;2.0;1702.641505;1702.641505;37.83333333333333;38;16406.49264894;16406.49264894;1059.4151587301587;1086;203648.154086188;210314.061331188;4320.080172694688;4334;817752.405988446;819074.968873446;;;;;13.0;13;7686.816867306;8844.957199306;133.57142857142858;134;17567.095001;20802.181252;1378.5959595959596;1379;220067.0897872;253873.965574814
2022-10-24;;;;;63.0;63;16101.996319942;18914.058679128;21.0;21.0;1886.575598;2153.327955;6446.855555555556;6452;797016.37061059;952369.373559459;2.0;2.0;397.247705;397.247705;50.0;50;19847.404846139;19915.470884139;960.2680842033784;986;158628.407383667;165160.870740576;5041.692857142857;5050;872518.987351307;874134.0481998461;;;;;23.0;23;11519.689874126;13569.407636126;115.0;115;14732.39393714;16990.63643414;1573.4;1577;240637.938144414;276456.4792643
2022-10-31;;;;;47.0;47;8074.207832564;9562.238429996;9.249999999999998;10.0;1078.889994;1089.700903;5741.633333333333;5753;615318.944690547;734395.881761117;5.0;5.0;279.424528;310.471694;61.0;61;17210.850322858998;17210.850322858998;803.4;817;140705.361088429;145131.842397132;5194.125;5203;899447.82445329;900809.228613707;1.0;1.0;215.852472;254.77297;10.0;10;6340.999828;7340.448486;112.33333333333331;113;17473.538632176;20158.067344176;1472.388888888889;1473;211833.258984693;244028.592798857
2022-11-07;;;;;60.0;60;12492.22811616;14707.619980158;13.583333333333332;15.0;1338.761722;1431.738172;5926.516666666666;5938;655686.728450056;782209.295148119;5.0;5.0;2134.362066;2134.362066;42.0;42;29458.055031;29727.917405;1073.5361416361416;1099;192647.845713247;200646.546349279;5653.37398989899;5663;985405.81657681;988764.65728381;;;;;11.0;11;2620.299946;3154.555766;144.0;144;13656.168141304;16169.424058624;1433.9083333333333;1436;213220.386174469;246596.825174041
2022-11-14;;;;;44.0;44;14368.17644329;17019.596404642;11.999999999999996;12.0;2337.951564;2626.359893;5204.166666666666;5212;556901.951234455;664500.860535907;7.5;9.0;2107.998304;2162.961603;42.0;42;14230.079016;14230.079016;926.4691197691196;958;160373.682887325;166864.828264305;5225.499206349206;5235;888813.275685534;891396.747937872;;;;;8.0;8;2931.581032;3292.716732;93.5;94;9261.425397;10884.743189;1418.6;1419;217410.692977847;249382.324455724
2022-11-21;;;;;51.66666666666666;52;16856.036900972;19777.091550704;6.999999999999999;7.0;1291.855925;1456.647267;5606.371212121212;5615;617586.534427057;736207.298823807;5.0;5.0;2421.178544;2421.178544;46.13333333333333;48;25937.884595;26339.582707;832.6555555555556;852;142323.280340793;147858.943980232;5396.4829004329;5405;898426.789999362;901344.659168759;1.0;1.0;105.186558;124.481132;11.0;11;3630.680851;4106.328056;106.0;107;13712.036608274;15922.312490274;1374.6666666666667;1375;211005.985699316;238009.345512934
2022-11-28;;;;;36.0;36;8438.380723866;9992.283661645;8.0;8.0;766.7554680000001;789.3794680000001;5436.5;5443;589067.016315847;703217.180891198;5.0;5.0;5281.315713;5400.391183;35.8;36;9416.532774303;9416.532774303;674.7571895424836;694;117862.497616312;122232.344603312;5171.743434343434;5178;845500.922115215;847743.545020215;;;;;6.0;6;4915.4857520000005;6009.785330000001;84.725;87;9968.723708754;11637.853445699;1318.3333333333333;1319;185583.219525832;211016.0089668
2022-12-05;1.0;1.0;1443.5380710000002;1725.688071;45.0;45;10326.773476251;12021.889500086;5.0;5.0;744.409997;755.4599969999999;4431.799084249084;4444;453344.352338288;541075.323750622;3.0;3.0;690.9194640000001;690.9194640000001;37.0;37;20602.731978;20602.731978;479.7746336996337;496;80849.738114576;83983.433712304;4036.7267857142856;4044;616156.067974439;616560.352410439;1.0;1.0;150.331487;176.182003;5.0;5;2390.987072;2420.515374;67.0;67;7443.412503535;8656.528146682;1168.0;1168;142915.40681002;162918.313392405
2022-12-12;1.0;1.0;455.57484;542.482437;32.666666666666664;33;4570.204012;5361.171836;10.333333333333334;11.0;2365.336861;2428.4378930000003;4308.711904761904;4317;408439.111052339;486611.604762093;9.0;9.0;4124.712498;4194.523814;17.0;17;5295.040339;5295.040339;619.3344155844155;634;114192.05708096;119533.35741155;3513.515873015873;3520;545792.250950689;547849.509252504;;;;;7.0;7;3009.987461613;3488.183857216;77.0;77;8549.843324;10079.77382;1125.5833333333333;1129;128084.780999614;148573.722792215
2022-12-19;;;;;41.0;41;13579.278293;15922.598351;9.0;9.0;11390.29767;11415.605697;3855.114285714285;3862;381941.557840103;454939.433239119;2.0;2.0;1806.211393;1806.211393;18.0;18;8440.79371;8440.79371;519.2333333333333;531;95458.763592132;99483.765041044;3211.713095238096;3218;501783.315582801;504039.182384801;;;;;11.0;11;4768.593735647;5455.12480053;65.33333333333333;66;5825.47320869;6856.83200169;1144.0;1144;134329.225986084;155182.426027253
2022-12-26;;;;;56.0;56;12193.6713;14203.656976;13.571428571428571;14.0;2916.289369;3067.109676;4611.576406926407;4617;469823.217545262;559874.87376723;5.0;5.0;3016.653373;3016.653373;40.0;40;17743.609065;17743.609065;414.4076923076923;419;77758.091099523;80458.010477024;3594.9;3597;599528.111849181;600873.636115181;;;;;4.0;4;3268.957249;3805.495353;26.0;26;4653.265798;5294.953539;989.52;991;119547.592595465;135212.810090482
2023-01-02;;;;;59.66666666666666;60;12416.075164;14501.550953;8.333333333333334;9.0;345.454617;396.131811;5625.974999999999;5632;560915.089645554;668409.070830828;4.0;4.0;681.6118039999999;681.6118039999999;35.0;35;24032.893116178;24032.893116178;549.5484126984127;566;101339.176548337;104967.802570969;4744.313492063492;4756;718890.038841423;719745.348124989;;;;;5.999999999999999;6;2599.523995;2999.051425;67.0;67;7038.326210004;8203.158425534;1287.928571428571;1289;150469.792714818;171327.977155052
2023-01-09;1.0;1.0;2484.105501;2926.605501;46.4;49;11550.09532728;13487.202251677;6.208333333333333;7.0;10340.809988;10378.009986;6560.190476190476;6569;666374.31240286;794399.5261683511;5.0;5.0;1281.2833039999998;1336.54745;52.0;52;26090.706251316;26727.657183316;1315.9997835497836;1342;223829.452428705;231576.922686705;5989.76746031746;6005;998898.784857927;1001082.2205759272;;;;;7.0;7;1597.398059;1814.092129;171.0;171;15592.228829;18262.80464;1734.1;1735;216733.784808988;252745.580831653
2023-01-16;;;;;52.66666666666666;53;8844.52698122;10381.071817766;25.0;25.0;4935.306184684;5113.661583876;6256.5;6264;648574.021177282;772623.083630441;4.57142857142857;6.0;5.309723999999953;5.309723999999953;46.25;47;19765.802113169;19765.802113169;1086.4383333333333;1121;169866.876290897;176394.606786548;5246.691150516151;5263;904193.57782671;906608.56955271;;;;;18.545454545454547;19;5082.303966;5813.341919;228.25;229;25548.637563937;30167.472274655;1586.1666666666667;1589;223315.233348669;257591.784707341
2023-01-23;0.9999999999999996;1.0;1372.934395;1641.284395;44.0;44;14060.123197;16366.370047;8.5;10.0;1193.067409512;1290.2153035119998;5927.178571428572;5938;615887.445829285;734895.26007172;37.0;37.0;2889.165135;2889.165135;45.0;45;31308.827906718;31308.827906718;1277.909090909091;1306;215758.966360474;225099.152421347;5334.016666666666;5351;896094.350554516;898561.830784384;1.0;1.0;316.65865;377.99215;14.0;14;5668.354248;6647.149468;172.75;174;18049.006963629;21082.996777226;1561.5;1562;197860.042171617;229204.625579863
2023-01-30;1.0;1.0;989.11421;1177.06421;42.66666666666666;44;17867.773745;20711.150946;18.0;18.0;1496.488204;1649.419071;5764.22619047619;5770;615641.811716516;734196.516332657;6.0;8.0;1108.439797;1195.703942;39.66666666666666;40;25498.392783;25498.392783;1258.2720057720055;1291;216413.43726718;224406.470359574;5118.357142857143;5128;898641.1857978461;901314.581936146;1.0;1.0;204.757125;248.160372;9.0;9;5378.984389;5968.797745;173.0;173;22239.814172122;26016.766237806;1590.9;1593;225078.245142255;259579.256589083
2023-02-06;;;;;52.0;52;18858.216518;22091.563132;9.999999999999998;10.0;2029.934824;2135.537004;5916.051515151515;5924;626890.061344789;746617.946338291;6.5;7.0;1735.156527;1773.137655;67.0;67;34725.897757035;35530.180768035;1335.173520923521;1364;255715.247096164;267934.594320409;5407.466666666666;5417;985627.316046856;988382.664403117;4.0;4.0;1250.475664;1464.69284;10.0;10;3723.732216934;4306.680530494;189.8;190;23159.341103004;26836.615462004;1652.25;1656;294543.01853118;332321.130608263
2023-02-13;;;;;60.0;60;20584.65783;24106.21789;6.533333333333333;8.0;689.7987399799999;709.3617379799999;5503.221428571428;5516;627761.112150483;748848.747322279;6.0;6.0;3903.562684129;3903.562684129;51.0;51;34166.718821;34166.718821;1246.0285714285717;1269;221412.081088568;230224.387413271;4993.952380952381;5000;913405.386311047;916889.223036436;1.0;1.0;262.587808;316.526306;25.0;25;17783.897017;20124.304395;182.0;182;18804.39541366;22201.687403779;1647.5833333333333;1649;265766.001823128;303772.266737487
2023-02-20;;;;;65.0;65;16133.915577969;18857.085750021;5.25;6.0;894.256724;1040.874538;5579.25;5582;624384.461296273;746019.919922712;1.0;1.0;962.264151;962.264151;39.0;39;18637.238771;18637.238771;1110.8349206349203;1141;243929.031563249;249831.819478749;4895.900505050505;4907;930140.381937889;932777.154121889;4.0;4.0;1237.796379;1462.429964;19.0;19;9827.132713;11437.134568;152.0;152;21841.266903855;25619.903718855;1666.0;1666;275729.730953718;317364.609771198
2023-02-27;1.0;1.0;2295.266051;2608.256876;54.0;54;16807.442159009;19701.183966413;7.0;7.0;1538.332558;1729.809744;5793.297222222222;5801;630276.443244033;752359.337205135;2.0;2.0;546.227022;546.227022;51.25;52;32147.357894;32217.169212;1061.9930375180377;1110;211941.280116355;216992.513182596;4801.126190476191;4811;941118.413473311;944588.293694344;1.0;1.0;339.560541;401.84679;8.0;8;4479.990104;5321.373986;165.25;166;18618.389580205;21820.067848785;1689.8228070175437;1693;252100.622553481;293069.741281121
2023-03-06;1.0;1.0;1617.045869;1908.888866;71.0;71;26232.115574669;30660.352083309;11.0;11.0;2228.9384646;2368.5557408160003;5559.116666666667;5568;675192.970269078;805504.051482594;4.0;4.0;71.830188;71.830188;67.0;67;41949.329962;42691.518637;1137.161904761905;1179;234775.618766921;241124.120667802;4731.615151515151;4741;911329.792288042;914104.519501784;;;;;12.666666666666666;13;9074.529694667;10477.187138731;183.33333333333331;184;24370.248182289;28387.930455276;1595.1666666666663;1597;238887.05539374;274202.481292671
2023-03-13;0.9999999999999996;1.0;1542.039241;1839.888236;68.0;68;24564.399163;28813.828397;10.0;10.0;1064.020819;1134.875445;5152.7742368742365;5158;647263.952392913;772176.221428448;1.375;2.0;414.862384;414.862384;50.0;50;29792.693965784;29792.693965784;1092.33373015873;1129;205921.141368451;212490.559325891;4153.677380952381;4168;824450.625946498;826810.367266305;2.0;2.0;530.9788699999999;628.377358;10.0;10;4504.134311;5032.414966;127.0;127;15614.940938005;18474.131267955;1425.1666666666667;1426;227875.263388499;265841.876966132
2023-03-20;;;;;72.0;72;29572.870198007;34535.935298327;7.0;7.0;4204.153375;4862.872369;5380.4116883116885;5384;679563.433242809;811670.489162478;4.999999999999998;5.0;3328.40241;3328.40241;74.88888888888889;75;51164.898126;51164.898126;949.8720057720058;979;214218.580931973;220705.267109007;4390.562878787879;4403;945290.911886844;948774.920824544;1.0;1.0;157.680189;186.603773;10.0;10;5402.468544491;6142.966205481;125.0;125;13944.564459001;16435.517194982;1373.0;1373;232699.89985712;270302.366718314
2023-03-27;;;;;82.0;82;42441.977073947;49705.31517216;2.333333333333333;3.0;390.465056;406.04635900000005;5487.438888888889;5499;688226.66357298;821845.45088697;7.527777777777777;9.0;532.6020399999999;591.485054;81.0;81;41085.195635;41085.195635;751.2018401405358;790;133537.213757605;136967.506302605;4338.9;4348;878663.947240266;881736.213810266;2.0;2.0;520.792628;520.792628;24.0;24;15345.51646;18173.834391;115.57142857142856;117;17273.539718827;19899.368485147;1347.4;1348;198839.783849747;230622.334778917
2023-04-03;;;;;66.83333333333333;68;22074.978193354;25958.293187996;7.333333333333333;8.0;1526.340594;1721.220895;4754.745238095238;4763;585749.238447863;699138.274722828;5.0;5.0;5136.660114;5136.660114;61.74999999999999;62;47322.077064996;47322.077064996;557.0714285714286;583;114784.659756532;116988.529675532;3543.845021645021;3550;776902.627857434;777991.168197822;5.999999999999999;6.0;2252.751279;2476.348073;26.0;26;18553.439638;20101.858206;67.55555555555556;68;8196.911399839;9702.994844731;1147.8333333333333;1148;171962.232728203;197375.884195404
2023-04-10;1.0;1.0;2214.532116;2516.513761;46.0;46;16044.877874857;18600.778639134;3.0;3.0;407.917271;407.917271;5391.583333333333;5398;638145.182614967;762945.018501646;3.5;4.0;1885.994596;1885.994596;59.0;59;29239.139894;29453.964007;894.2507936507936;924;204797.255425091;210198.482592691;4311.713492063492;4320;919416.389667083;923274.724822159;;;;;10.0;10;6438.277509;7121.909616;123.5;124;15065.212145066;17628.590297066;1364.6666666666667;1367;217506.305381728;252885.617324016
2023-04-17;;;;;50.25;51;12564.228247;14669.007388;6.75;7.0;2561.934616;2782.180048;5605.099999999999;5612;672045.800809879;804696.429453104;3.0;3.0;1772.959796;1772.959796;72.99999999999999;73;50277.995197;50480.184286;1003.3820818070818;1029;292981.30030849803;301000.379422957;4361.184920634921;4375;928965.240426835;932218.174643372;;;;;11.0;11;11872.752636884;12984.667691884;153.0;153;18239.309265035;21495.397112683;1392.4095238095238;1396;222101.100486179;255852.730777775
2023-04-24;;;;;165.33333333333331;166;91860.819058291;108926.927445451;9.99999999999998;10.0;1771.42957525;1951.95542125;5174.504761904762;5181;591264.607289233;707145.152213341;0.9999999999999996;1.0;0.0;0.0;78.0;78;49653.133623;49670.114754;1050.4891178266178;1082;217917.401087718;226925.347519718;3963.507142857143;3974;838090.18752409;841241.86836709;;;;;26.0;26;19723.968507;21174.369117;112.5;113;18445.608593792;21506.217588609;1518.8055555555554;1520;240214.72476008;275856.804116289
2023-05-01;;;;;65.6;66;17582.35229987;20879.650056488;8.333333333333329;9.0;7296.919709999999;7382.677665;5095.688888888889;5105;583376.035374278;696863.488721152;2.0;2.0;383.9434;426.6037730000001;77.0;77;46466.394650909;46644.621062909;878.7188561438561;900;213065.940824368;221003.349189618;4038.1666666666665;4046;776409.304374983;778982.854559969;;;;;17.0;17;9388.314139;10979.884459;93.0;93;11568.420760812;13659.508784036;1494.0;1494;212016.384900774;242307.924052577
2023-05-08;;;;;75.0;75;39150.50785;46137.999821;6.0;6.0;1209.012727;1292.382724;5075.633333333333;5083;568267.676683494;678693.161388685;8.0;8.0;2604.465131;2629.561357;66.83333333333333;68;32978.074532267;32978.074532267;1044.2785714285717;1078;223428.051232839;231581.597989495;4209.476190476191;4218;848757.380195144;852154.049900144;;;;;28.0;28;22883.104009;25727.036153;117.0;117;16398.02604;19455.665295;1606.0916666666667;1608;221327.067697572;254281.912271655
2023-05-15;1.0;1.0;2876.550467;3268.807339;47.0;47;14385.701337;16932.40993;39.0;39.0;8239.972257294;8336.438506294;5136.833333333333;5141;563289.472067277;672566.3124159611;5.0;5.0;438.90512;438.90512;61.99999999999999;62;53279.417678455;53531.162963455;905.3678571428572;924;205430.4019577;214134.190413051;3935.933333333333;3944;747970.672091979;751021.3674010161;;;;;17.999999999999996;18;15586.964111;16879.396886;105.0;105;11960.014677803;14143.56085778;1499.1666666666663;1500;220758.925286951;255877.220142195
2023-05-22;1.0;1.0;0.0;0.0;66.5;67;34005.506883;40267.377542;3.4;4.0;455.564751488;492.004003488;5131.599999999999;5139;509220.686644624;608709.110523567;15.1875;16.0;6760.567419999999;6760.567419999999;75.99999999999999;76;62883.743847;62883.743847;906.2906926406928;933;175770.913821503;182525.913702526;3908.7166666666662;3916;774477.973080732;778955.715291732;;;;;20.0;20;18331.851531;19930.130109;146.0;148;23715.078528825;27107.064972491;1424.8333333333333;1426;206903.942014191;240297.691817627
2023-05-29;;;;;82.0;82;48404.752335248;57212.30057989;4.0;4.0;732.350908;806.672725;6471.066666666667;6476;616128.630586842;736169.350337384;5.0;5.0;2093.340427;2093.340427;99.0;99;52620.394802834;52620.394802834;726.3694805194805;753;133986.298100516;138292.875313615;4355.426190476191;4365;833946.312512119;835639.744400624;;;;;10.0;10;5407.568762;6275.756914;110.0;110;15456.835668719;18224.225264872;1621.4;1622;210365.110291132;242713.037865996
2023-06-05;;;;;93.0;93;74392.380882673;87963.714521007;3.2;4.0;1007.338380999;1027.074376999;6083.195238095238;6089;618806.198570754;738538.072441513;3.0;3.0;566.320757;629.245283;125.0;125;78308.94417714;78616.97169714;978.5290043290044;1009;183990.932969179;189664.452745592;4529.2444444444445;4537;833476.667000641;837523.750821943;;;;;10.999999999999998;11;5418.624173227;6349.40933915;95.84848484848484;99;10926.804921;12873.072218;1691.0833333333333;1692;217540.076300115;251547.215088003
2023-06-12;;;;;59.99999999999999;60;31423.540366803;36999.803871547;2.6;3.0;1031.014898;1126.729088;6162.583333333333;6168;581642.66747387;694840.328853546;2.0;2.0;3006.425798;3006.425798;87.99999999999999;88;58301.897506;58430.256753;908.3484126984126;939;174451.164542822;180010.544777433;4075.109523809524;4087;755048.028278065;757434.634987984;2.0;2.0;735.436979;870.339622;11.999999999999998;12;13259.968929952;15351.938088661002;102.0;102;13803.314277055;16378.875469055;1618.0;1623;235758.891492444;272488.023684002
2023-06-19;1.0;1.0;1552.5132979999998;1855.963298;61.0;61;26116.949092;30744.802795;1.0;1.0;816.1921420000001;934.854538;5980.416666666666;5985;599148.471172314;715356.4540278451;4.0;4.0;118.018867;118.018867;80.99999999999999;81;52354.528765909;52354.528765909;711.2377289377289;736;133096.397517802;137641.572110802;3913.7936507936506;3922;743757.539332161;746838.517704161;3.0;3.0;630.5098009999999;793.5068679999999;17.0;17;11025.477786;12931.076139;93.0;93;12274.99812819;14303.692202138;1608.3333333333333;1609;239518.891677112;277692.13756752
2023-06-26;;;;;99.0;99;47375.053399541;55901.421156843;43.0;43.0;3363.692958;3760.310895;6313.166666666666;6323;647534.136469011;773159.132978644;4.0;4.0;165.47783099999998;165.47783099999998;101.0;101;84167.537521;84953.650721;705.8529411764706;735;136389.813537206;140114.66073721;4215.107142857143;4220;781008.045799333;782616.265742572;2.999999999999995;3.0;3559.7098829999995;3827.237109;26.999999999999996;27;25420.693070383;29473.943161095;117.0;117;12233.426433648;14354.660576648;1758.6666666666663;1759;273145.703826665;314771.84103712003
2023-07-03;;;;;62.0;62;31128.977847;36447.189447;4.0;4.0;893.767675;964.712714;6170.222222222222;6177;664963.420168969;793672.548709814;2.0;2.0;0.0;0.0;76.0;76;55926.380686;55926.380686;688.9325396825396;710;130202.509821527;133624.67183122;4605.589682539682;4619;818446.545332164;820052.284203164;;;;;23.0;23;12204.49802172;14262.059250397;79.0;80;12403.256627014;14562.314941885;1899.0;1899;281332.921874498;324014.266019327
2023-07-10;0.5;1.0;99.056602;99.056602;73.0;73;29874.5023;35348.903538;6.75;8.0;978.548319;1081.9150470000002;6493.0;6506;673513.998461876;803735.61995359;6.0;6.0;419.905654;419.905654;74.0;74;83236.135049187;83658.361465187;634.2893162393162;655;123249.971761793;127606.920606649;4350.996428571429;4358;831199.631043777;832827.956568777;1.0;1.0;138.394172;161.263982;19.99999999999999;20;11070.629195;12629.165493;77.6;78;8838.540732382;10349.389235926;1842.257575757576;1845;260346.629947567;297459.912447725
2023-07-17;;;;;67.0;67;33716.957989;39687.61931;5.5;6.0;1970.050804;2138.376123;6265.503968253968;6273;649882.351074838;775393.092399578;2.1666666666666665;3.0;657.640232;673.583626;98.8;100;66288.860446317;66288.860446317;584.1023809523809;608;117512.734872365;120785.392062586;4228.831114718615;4242;765842.277846909;766945.767705909;;;;;17.999999999999993;18;19018.240444349;21955.346278934;60.0;60;7485.498286260999;8783.857559236;1644.276262626263;1648;244319.789564411;280674.381193744
2023-07-24;;;;;83.0;83;36979.56834926;43366.71844243;1.0;1.0;0.0;0.0;6228.715476190476;6233;683515.898506363;815264.435944167;2.0;2.0;0.0;0.0;105.0;105;78435.666929;78696.25653299999;554.5071428571429;584;102779.766613071;106410.830349726;4516.595238095238;4523;843083.253407447;846099.437101447;;;;;19.0;19;17568.390670339002;20475.147522941003;56.0;56;7429.538526;8580.587574;1725.25;1726;260436.373564439;299206.23044442
2023-07-31;;;;;81.0;81;48839.684476507;57135.397346581;3.0;3.0;177.724;186.359999;7093.71746031746;7099;791114.190166563;943231.26515697;2.0;2.0;1145.33846;1145.33846;90.5;91;60421.400394637;60421.400394637;487.8452380952381;503;93932.795577941;96787.529650449;4602.387830687831;4612;864201.68151674;865388.127485287;1.0;1.0;386.496822;454.089222;20.0;20;11955.83444;13931.485747;35.763636363636365;37;6316.50857281;7347.514502106;1748.1833333333334;1750;262166.743282721;301932.698651489
2023-08-07;1.0;1.0;1891.596332;2149.54128;68.0;68;35062.422814375;40949.827952195;5.0;5.0;533.780735;609.004532;6077.466666666666;6079;726533.711624862;866619.058431405;1.0;1.0;1190.403668;1190.403668;76.0;76;84874.76732961;85083.97487061;502.9637029637029;518;100013.042006275;103408.675660946;4368.9;4374;833392.461742073;834773.940043941;4.999999999999996;5.0;3932.472448;3914.525965;15.999999999999998;16;20244.407004;23830.702309;33.333333333333336;34;5199.234672128;5702.326998128;1555.0;1555;220670.945726292;253204.932696982
2023-08-14;;;;;80.0;80;32640.44516;38242.373498;1.999999999999999;2.0;365.630567;439.182726;5178.578571428571;5183;606289.522431159;723003.231836807;1.0;1.0;151.433962;151.433962;63.0;63;45859.575541;46005.556672;365.1333333333333;374;86194.453139923;88721.157114728;3809.645238095238;3817;737677.098653303;738566.469949303;2.9999999999999947;3.0;3307.558724;3307.558724;7.0;7;7067.356198945;7283.761858945;41.0;41;4566.590344787;5233.737881097;1307.5;1308;194017.10791742;221605.607481926
