Date;reservas;CRM_messages;Destination_ads;Display_Segmentado;Festivos;GRP_Competencia;Google_Hotel;Google_PMAX;Google_Search_Brand;Google_Search_Hybrid;Google_Search_No_Brand;Meta_branding;Meta_performance;Metabuscadores;OTA_Travel_ads;Offline_competencia;Offline_propio;Prospecting;Retargeting;Seatback_cabeceros;TikTok;Youtube;ari_metric;gri_index;mpi_metric;nps_index;promocionblackfriday;promociondiscovery_dollars;promociondoublenights;promocionupto10-offseason;promocionupto10-season;promocionupto15-offseason;promocionupto15-season;promocionupto20-season;promocionupto25-season;promocionupto30-season;promocionupto35-offseason;promocionupto40-offseason;rgi_metric;group;relative_ari_metric
2022-03-28;2.0;559625.0;3958.0;1514442.0;0.0;651.85;338227.0;0.0;186491.0;35763.0;288699.0;29623.0;285870.0;6080.040649216999;169280.54821131303;1527978.53;0.0;1476742.0;351914.0;0.0;0.0;0.0;1.016662697991453;84.97894209977272;1.1291866717948718;50.03644314868805;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.1449565710299143;1;0.016662697991453
2022-04-04;1.0;918126.0;4026.0;967753.0;0.0;607.52;367197.0;0.0;186451.0;36418.0;260933.0;0.0;294589.0;8706.454845121207;162497.19779416895;898919.89;0.0;1541591.0;552771.0;0.0;0.0;0.0;1.0269080111344535;84.91399029920454;1.0582076258907562;49.90503766836454;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.082726796315126;1;0.0269080111344535
2022-04-11;1.0;511279.0;4853.0;906617.0;1.0;44.18;319714.0;0.0;162073.0;28124.0;262296.0;0.0;457785.0;7375.033293793249;142225.98775791723;251404.67;0.0;1549254.0;490080.0;0.0;0.0;0.0;1.0288895995168068;84.84903849863636;1.012254907210084;49.77363218804104;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0384036771008402;1;0.0288895995168068
2022-04-18;0.0;405988.0;4912.0;1062870.0;0.0;176.61;378038.0;0.0;183919.0;36667.0;256370.0;116379.0;605984.0;6855.642003111607;141601.50376274096;429149.22;0.0;1496522.0;576039.0;0.0;0.0;0.0;1.0368487084285714;84.78408669806818;1.0524886590882352;49.64222670771752;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0922873900336134;1;0.0368487084285713
2022-04-25;0.0;374399.0;3880.0;831140.0;1.0;326.1;396560.0;0.0;223443.0;34706.0;231003.0;87543.0;551151.0;8034.303962969307;126712.9372064176;1398799.5;0.0;1290813.0;459525.0;0.0;0.0;0.0;1.037993891596639;84.7191348975;1.012914126516807;49.51082122739401;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0500306952563023;1;0.0379938915966389
2022-05-02;0.0;732718.0;4901.0;718646.0;0.0;989.81;374125.0;0.0;177764.0;30314.0;250406.0;15656.0;171502.0;11260.793161047952;80410.89932659549;1334730.48;0.0;1200945.0;410335.0;0.0;0.0;0.0;1.0362226244369748;84.83382812009091;1.022100554315126;49.59430977961966;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.059867104264706;1;0.0362226244369747
2022-05-09;0.0;456437.0;5271.0;900127.0;0.0;1529.29;370908.0;0.0;175798.0;31871.0;199856.0;24605.0;397198.0;7938.306723162846;133299.42537770775;2152394.7299999995;0.0;1461541.0;455379.0;0.0;0.0;0.0;1.0549435607310924;84.94852134268181;1.028270659907563;49.6777983318453;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0846076707605043;1;0.0549435607310924
2022-05-16;0.0;659687.0;4502.0;904875.0;0.0;1449.68;415173.0;0.0;177263.0;30476.0;122435.0;79588.0;404485.0;2258.599510208949;138778.8635663901;2099339.7;13522.28;1583754.0;142834.0;0.0;0.0;0.0;1.0575268426428572;85.06321456527273;1.0215194973361346;49.76128688407095;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0827083582521009;1;0.0575268426428572
2022-05-23;0.0;397710.0;2929.0;859745.0;0.0;1234.03;390604.0;0.0;177451.0;33039.0;92116.0;72466.0;401480.0;1373.8945168686305;154431.28356066704;1855613.09;0.0;1897918.0;128250.0;0.0;0.0;0.0;1.0445598826218487;85.17790778786363;1.0319155909411766;49.844775436296594;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0774427597983194;1;0.0445598826218487
2022-05-30;0.0;220414.0;4965.0;856406.0;0.0;636.84;331475.0;0.0;177388.0;37665.0;114230.0;22701.0;341108.0;3792.193819692489;132269.60656645868;2160443.39;0.0;1723829.0;102129.0;0.0;0.0;0.0;1.0599443826554622;85.29260101045455;1.0098758682394957;49.92826398852224;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0683907568991595;1;0.0599443826554622
2022-06-06;0.0;342325.0;8261.0;8847682.0;0.0;1141.27;234448.0;0.0;176422.0;26881.0;105544.0;57292.0;912967.0;8230.539665513175;124253.43496104232;2919345.31;0.0;1529990.0;7979.0;0.0;0.0;0.0;1.0538716690966388;85.21951490732954;1.0188128504411764;50.92740307707438;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0771388079621849;1;0.0538716690966387
2022-06-13;0.0;961430.0;6426.0;7466740.0;0.0;1193.87;208545.0;0.0;170534.0;19704.0;29560.0;139758.0;1157186.0;3512.3019808684585;93103.67956009756;4464285.279999999;0.0;1775221.0;38180.0;0.0;0.0;0.0;1.0228900698945147;85.14642880420455;1.0077419021898737;51.92654216562652;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.032256686029536;1;0.0228900698945146
2022-06-20;0.0;1921261.0;3124.0;7306583.0;0.0;1071.03;223140.0;0.0;167201.0;17992.0;24286.0;182071.0;925561.0;4961.157162498724;44482.44326286776;2671052.93;6472.14;1439410.0;86280.0;0.0;0.0;0.0;1.0197815569828326;85.07334270107955;0.9890500169613734;52.925681254178656;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0106482218454935;1;0.0197815569828325
2022-06-27;2.0;506407.0;246.0;6402952.0;0.0;1008.18;237713.0;0.0;164912.0;24680.0;22615.0;95363.0;396315.0;10102.98396782166;41472.147846322674;2715808.74;5935.18;1291641.0;98770.0;0.0;0.0;0.0;1.0214943829375;85.00025659795455;0.9863890080803572;53.9248203427308;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.00917697921875;1;0.0214943829375
